REGION_NAME,SYSTEM_ID,SYSTEM_NAME,ABANK_MRID,SBTRN_SUB_KEY,SBTRN_SUB_SECTION_NAME,SBTRN_SUB_ALIASNAME,SBTRN_SUB_TYPE,SBTRN_SUB_KEY,SUB_KEY,SUB_ID,SUB_NUM,SUB_NAME,SUB_LATITUDE,SUB_LONGITUDE,SUB_TYPE,SUB_PARENT_KEY,CIRCUIT_KEY,CIRCUIT_NAME,CIRCUIT_KV
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_2254_5640,2254,5640,BURNT MILL,34.234405,-117.201507,D -- DISTRIBUTION,SUB_1808_8094,CKT_14763_18375,TWIN PEAKS,33
RURALS,65,KRAMER,B1C74AB01D4AD8C0E053A040810A12E1,ABK_1618_5042,,KRAMER,A-BANK,ABK_1618_5042,SUB_1780_8025,1780,8025,BAKER,35.279054,-116.074392,C -- CUSTOMER,,CKT_3392_02663,CAL BAKE,33
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_1782_8279,1782,8279,CORONA,33.884287,-117.57202,S -- SUB-TRANSMISSION,,CKT_219_14404,PRICE,12
METRO WEST,2,ALAMITOS,B1C74AB01D46D8C0E053A040810A12E1,ABK_119_5025,,ALAMITOS,A-BANK,ABK_119_5025,SUB_890_5769,890,5769,CLARK,33.795873,-118.107231,D -- DISTRIBUTION,,CKT_3680_06275,FANWOOD,4
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1609_8018,1609,8018,AULD,33.597282,-117.137572,S -- SUB-TRANSMISSION,,CKT_16_01377,BEELER,12
ORANGE,57,ELLIS,B1C83FDA0C2695B9E053A140810ACB23,ABK_376_5086,SEC_A,ELLIS,A-BANK,ABK_376_5086,SUB_929_5817,929,5817,COSTA MESA,33.629492,-117.92504,D -- DISTRIBUTION,SUB_986_5872,CKT_767_14990,RICHARDS,4
NORTH COAST,37,MOORPARK,B1C83FDA0C1E95B9E053A140810ACB23,ABK_325_5056,SEC_C,MOORPARK,A-BANK,ABK_325_5056,SUB_655_5519,655,5519,MALIBU,34.147501,-118.761513,S -- SUB-TRANSMISSION,,CKT_2757_10502,LINDERO,16
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_391_5105,391,5105,ANITA,34.105623,-118.038498,S -- SUB-TRANSMISSION,,CKT_2706_07050,GARIBALDI,16
ORANGE,54,VIEJO,B1C83FDA099995B9E053A140810ACB23,ABK_1014_5083,,VIEJO,A-BANK,ABK_1014_5083,SUB_1026_8804,1026,8804,LIMESTONE,33.650439,-117.688623,S -- SUB-TRANSMISSION,,CKT_1644_16439,SILVER,12
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_288_5013,288,5013,RIO HONDO,34.104883,-117.98117,T -- TRANSMISSION,,CKT_1186_13344,OTTOWA,12
ORANGE,52,BARRE,B1C83FDA0C2895B9E053A140810ACB23,ABK_366_5081,SEC_AB,BARRE,A-BANK,ABK_366_5081,SUB_984_5870,984,5870,LAMPSON,33.778486,-117.898963,S -- SUB-TRANSMISSION,,CKT_3991_04166,COUGAR,12
ORANGE,59,SANTIAGO,B1C74AB01D8AD8C0E053A040810A12E1,ABK_381_5088,SEC_A,SANTIAGO,A-BANK,ABK_381_5088,SUB_1024_5865,1024,5865,ESTRELLA,33.687516,-117.828464,S -- SUB-TRANSMISSION,,CKT_1893_00663,AQUARIUS,12
ORANGE,59,SANTIAGO,B1C74AB01D89D8C0E053A040810A12E1,ABK_380_5088,SEC_C,SANTIAGO,A-BANK,ABK_380_5088,SUB_9187_5920,9187,5920,SAFARI,33.636313,-117.73084,D -- DISTRIBUTION,SUB_2192_5088,CKT_26293567_16764,SPECIALIZED,12
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_654_5518,654,5518,LITTLE ROCK,34.616226,-117.968915,D -- DISTRIBUTION,,CKT_908_17850,TIERRA BONITA,12
METRO WEST,55,CENTER,B1C74AB01D87D8C0E053A040810A12E1,ABK_370_5084,SEC_A,CENTER,A-BANK,ABK_370_5084,SUB_932_5820,932,5820,DOWNEY,33.937099,-118.129551,D -- DISTRIBUTION,SUB_964_5852,CKT_2183_12510,NASH,4
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_544_5271,544,5271,TAHITI,33.977457,-118.437103,S -- SUB-TRANSMISSION,,CKT_1999_01117,BARNACLE,16
ORANGE,52,BARRE,B1C83FDA0C2895B9E053A140810ACB23,ABK_366_5081,SEC_AB,BARRE,A-BANK,ABK_366_5081,SUB_980_5866,980,5866,MARION,33.81758,-118.027235,S -- SUB-TRANSMISSION,,CKT_4391_16981,STELLA,12
DESERT,43,DEVERS,B1C74AB01D7BD8C0E053A040810A12E1,ABK_340_5067,,DEVERS,A-BANK,ABK_340_5067,SUB_1627_8103,1627,8103,AMBOY,34.550985,-115.744388,D -- DISTRIBUTION,SUB_1789_8029,CKT_4086_10216,LAVA,12
SAN JOAQUIN,30,VESTAL,B1C74AB01D6CD8C0E053A040810A12E1,ABK_308_5035,,VESTAL,A-BANK,ABK_308_5035,SUB_563_5305,563,5305,DELANO,35.775609,-119.242611,S -- SUB-TRANSMISSION,,CKT_8821_18511,VALENTE,12
ORANGE,57,ELLIS,B1C83FDA0C2695B9E053A140810ACB23,ABK_376_5086,SEC_A,ELLIS,A-BANK,ABK_376_5086,SUB_986_5872,986,5872,LAFAYETTE,33.635314,-117.935654,S -- SUB-TRANSMISSION,,CKT_4848_00571,ANNIKA,12
ORANGE,52,BARRE,B1C83FDA0C2895B9E053A140810ACB23,ABK_366_5081,SEC_AB,BARRE,A-BANK,ABK_366_5081,SUB_934_5822,934,5822,FULLERTON,33.868107,-117.921631,S -- SUB-TRANSMISSION,,CKT_901_15370,ROMA,12
METRO WEST,26,EL NIDO,B1C74AB01D69D8C0E053A040810A12E1,ABK_301_5023,,EL NIDO,A-BANK,ABK_301_5023,SUB_477_5211,477,5211,INGLEWOOD,33.965663,-118.35809,S -- SUB-TRANSMISSION,,CKT_2577_08230,HAYDEN,4
METRO EAST,32,PADUA,B1C83FDA0A9995B9E053A140810ACB23,ABK_314_5060,,PADUA,A-BANK,ABK_314_5060,SUB_766_5635,766,5635,UPLAND,34.093547,-117.65017,S -- SUB-TRANSMISSION,,CKT_2496_02840,CAMPUS,12
METRO WEST,49,LAGUNA BELL,B1C74AB01D84D8C0E053A040810A12E1,ABK_361_5074,SEC_C,LAGUNA BELL,A-BANK,ABK_361_5074,SUB_859_5739,859,5739,RANDOLPH,33.982711,-118.205503,S -- SUB-TRANSMISSION,,CKT_4031_10180,LATCHFORD,16
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1798_8294,1798,8294,GOLDHILL,34.303808,-116.820154,D -- DISTRIBUTION,SUB_1785_8027,CKT_1344_18493,UTE,33
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_347_5070,347,5070,VALLEY,33.740422,-117.156944,T -- TRANSMISSION,,CKT_2381_04723,DEACON,12
DESERT,51,EL CASCO,B1C74AB01D4CD8C0E053A040810A12E1,ABK_1860_8006,,EL CASCO,A-BANK,ABK_1860_8006,SUB_1810_8096,1810,8096,MARASCHINO,33.925817,-116.987522,S -- SUB-TRANSMISSION,,CKT_64700284_00943,BADA,12
METRO EAST,23,GOULD,B1C74AB01D65D8C0E053A040810A12E1,ABK_292_5015,,GOULD,A-BANK,ABK_292_5015,SUB_427_5158,427,5158,ARROYO,34.199932,-118.170624,D -- DISTRIBUTION,,CKT_3034_05030,DEVILS GATE,16
DESERT,63,MIRAGE,B1C74AB01D48D8C0E053A040810A12E1,ABK_1611_8012,,MIRAGE,A-BANK,ABK_1611_8012,SUB_1796_8036,1796,8036,SANTA ROSA,33.74769,-116.391698,S -- SUB-TRANSMISSION,,CKT_3977_01628,BIGHORN,12
SAN JOAQUIN,29,SPRINGVILLE,B1C83FDA093395B9E053A140810ACB23,ABK_306_5034,,SPRINGVILLE,A-BANK,ABK_306_5034,SUB_583_5323,583,5323,PORTERVILLE,36.067252,-119.034706,S -- SUB-TRANSMISSION,,CKT_335_02828,CAMPBELL,12
METRO WEST,48,LIGHTHIPE,B1C74AB01D82D8C0E053A040810A12E1,ABK_357_5073,SEC_DEF,LIGHTHIPE,A-BANK,ABK_357_5073,SUB_1246_5288,1246,5288,SHRED,33.945322,-118.17504,C -- CUSTOMER,,CKT_2190448_21003,SHRED 1,16
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_485_5217,485,5217,MARINE,34.006966,-118.465719,S -- SUB-TRANSMISSION,,CKT_2644_04220,COURTLAND,16
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_763_5632,763,5632,STODDARD,34.100507,-117.292626,D -- DISTRIBUTION,SUB_735_5608,CKT_644_00570,ANTIL,4
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_1695_8181,1695,8181,RIDGEVIEW P.T.,33.844479,-116.99939,D -- DISTRIBUTION,SUB_1802_8038,CKT_258_16973,STEEL,12
METRO WEST,2,ALAMITOS,B1C74AB01D46D8C0E053A040810A12E1,ABK_119_5025,,ALAMITOS,A-BANK,ABK_119_5025,SUB_890_5769,890,5769,CLARK,33.795873,-118.107231,D -- DISTRIBUTION,,CKT_4202_04738,DECCA,4
ORANGE,57,ELLIS,B1C83FDA0C2695B9E053A140810ACB23,ABK_376_5086,SEC_A,ELLIS,A-BANK,ABK_376_5086,SUB_955_5842,955,5842,OCEANVIEW,33.716482,-117.9875,S -- SUB-TRANSMISSION,,CKT_3353_08275,HEIL,12
ORANGE,53,VILLA PARK,B1C74AB01D85D8C0E053A040810A12E1,ABK_368_5082,,VILLA PARK,A-BANK,ABK_368_5082,SUB_922_5808,922,5808,BRYAN,33.734647,-117.80232,S -- SUB-TRANSMISSION,,CKT_1196_15800,SAN JUAN,12
ORANGE,53,VILLA PARK,B1C74AB01D85D8C0E053A040810A12E1,ABK_368_5082,,VILLA PARK,A-BANK,ABK_368_5082,SUB_956_5843,956,5843,ORANGE,33.790337,-117.861483,S -- SUB-TRANSMISSION,,CKT_375_14502,PURPLE,12
METRO EAST,22,WALNUT,B1C83FDA0B6095B9E053A140810ACB23,ABK_290_5014,,WALNUT,A-BANK,ABK_290_5014,SUB_786_5655,786,5655,NOGALES,34.006723,-117.855427,S -- SUB-TRANSMISSION,,CKT_1345_18498,UTOPIA,12
METRO WEST,27,LA CIENEGA,B1C74AB01D6AD8C0E053A040810A12E1,ABK_303_5024,,LA CIENEGA,A-BANK,ABK_303_5024,SUB_524_5250,524,5250,SAWTELLE,34.047609,-118.452113,S -- SUB-TRANSMISSION,,CKT_373_14496,PURDUE,16
METRO WEST,48,LIGHTHIPE,B1C74AB01D82D8C0E053A040810A12E1,ABK_357_5073,SEC_DEF,LIGHTHIPE,A-BANK,ABK_357_5073,SUB_848_5727,848,5727,ATHENS,33.916442,-118.238428,D -- DISTRIBUTION,SUB_868_5749,CKT_1884_00610,ANZAC,4
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_654_5518,654,5518,LITTLE ROCK,34.616226,-117.968915,D -- DISTRIBUTION,,CKT_433_17320,SUN VILLAGE,12
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_699_5566,699,5566,QUARTZ HILL,34.659764,-118.228284,D -- DISTRIBUTION,,CKT_4350_05475,DWEEZIL,12
DESERT,63,MIRAGE,B1C74AB01D48D8C0E053A040810A12E1,ABK_1611_8012,,MIRAGE,A-BANK,ABK_1611_8012,SUB_1741_8238,1741,8238,SILVER SPUR,33.699361,-116.386127,D -- DISTRIBUTION,SUB_1797_8036,CKT_674_14889,REIN,12
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_1424_7414,1424,7414,JOB P.T.,34.260786,-117.328735,D -- DISTRIBUTION,SUB_750_5621,CKT_3705_09275,JOB,2.4
RURALS,65,KRAMER,B1C74AB01D4AD8C0E053A040810A12E1,ABK_1618_5042,,KRAMER,A-BANK,ABK_1618_5042,SUB_1411_7376,1411,7376,HUTT P.T.,35.010705,-117.330707,D -- DISTRIBUTION,SUB_1616_5042,CKT_3574_08857,HUTT,12
METRO WEST,25,LA FRESA,B1C74AB01D68D8C0E053A040810A12E1,ABK_300_5021,SEC_B,LA FRESA,A-BANK,ABK_300_5021,SUB_1577_7824,1577,7824,TYBURN P.T.,33.76234082,-118.4150375,D -- DISTRIBUTION,SUB_547_5275,CKT_1262_18385,TYBURN,4
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_1690_8019,1690,8019,MAXWELL,33.947209,-117.243282,S -- SUB-TRANSMISSION,,CKT_175_19176,WESTBLUFF,12
RURALS,65,KRAMER,B1C74AB01D4AD8C0E053A040810A12E1,ABK_1618_5042,,KRAMER,A-BANK,ABK_1618_5042,SUB_1786_8028,1786,8028,EDWARDS,34.984575,-117.890971,D -- DISTRIBUTION,,CKT_38641363_00985,BALCHEN,33
DESERT,1,ETIWANDA,B1C74AB01D45D8C0E053A040810A12E1,ABK_111_5096,SEC_A,ETIWANDA,A-BANK,ABK_111_5096,SUB_800_5672,800,5672,ALDER,34.135365,-117.409188,S -- SUB-TRANSMISSION,,CKT_4015_07255,GILFILLAN,12
ORANGE,57,ELLIS,B1C83FDA0C2695B9E053A140810ACB23,ABK_376_5086,SEC_A,ELLIS,A-BANK,ABK_376_5086,SUB_929_5817,929,5817,COSTA MESA,33.629492,-117.92504,D -- DISTRIBUTION,SUB_986_5872,CKT_955_12800,NORDINA,4
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_286_5013,286,5013,RIO HONDO,34.104883,-117.98117,T -- TRANSMISSION,,CKT_1757_14159,PIT,16
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2295B9E053A140810ACB23,ABK_349_5070,SEC_ABC,VALLEY,A-BANK,ABK_349_5070,SUB_1817_8014,1817,8014,BUNKER,33.828866,-117.212389,S -- SUB-TRANSMISSION,,CKT_4388_01275,BAZOOKA,12
METRO WEST,55,CENTER,B1C74AB01D86D8C0E053A040810A12E1,ABK_369_5084,SEC_B,CENTER,A-BANK,ABK_369_5084,SUB_999_5886,999,5886,PIONEER,33.915515,-118.08127,S -- SUB-TRANSMISSION,,CKT_1123_18105,TRAPPER,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_729_5602,729,5602,ARRO,34.142247,-117.290026,D -- DISTRIBUTION,SUB_735_5608,CKT_1622_13970,PERSHING,4
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_910_5790,910,5790,SEABRIGHT,33.772508,-118.203664,S -- SUB-TRANSMISSION,,CKT_1062_13020,OCEAN,12
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_699_5566,699,5566,QUARTZ HILL,34.659764,-118.228284,D -- DISTRIBUTION,,CKT_1709_19243,WHIP,12
DESERT,3,SAN BERNARDINO,B1C74AB01D47D8C0E053A040810A12E1,ABK_142_8076,,SAN BERNARDINO,A-BANK,ABK_142_8076,SUB_768_5636,768,5636,YUCAIPA,34.010592,-117.051443,S -- SUB-TRANSMISSION,,CKT_5024_17059,STONEWOOD,12
NORTH COAST,36,GOLETA,B1C74AB01D74D8C0E053A040810A12E1,ABK_321_5055,,GOLETA,A-BANK,ABK_321_5055,SUB_1439_7452,1439,7452,LA CUMBRE P.T.,34.42221189,-119.7552556,D -- DISTRIBUTION,SUB_715_5585,CKT_3949_09960,LA CUMBRE,4
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_876_5755,876,5755,STATE STREET,33.790183,-118.198941,S -- SUB-TRANSMISSION,,CKT_3440_08620,HOME,12
SAN JOAQUIN,28,RECTOR,B1C74AB01D6BD8C0E053A040810A12E1,ABK_305_5033,,RECTOR,A-BANK,ABK_305_5033,SUB_1903_5374,1903,5374,RIVERWAY,36.357494,-119.312868,S -- SUB-TRANSMISSION,,CKT_4396_19726,YELLOWSTONE,12
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_411_5136,411,5136,NEWMARK,34.045543,-118.129236,S -- SUB-TRANSMISSION,,CKT_2915_11680,MERCER,16
ORANGE,59,SANTIAGO,B1C74AB01D8AD8C0E053A040810A12E1,ABK_381_5088,SEC_A,SANTIAGO,A-BANK,ABK_381_5088,SUB_930_5818,930,5818,CROWN,33.608272,-117.865213,S -- SUB-TRANSMISSION,,CKT_1613_13910,PENINSULA,12
METRO EAST,40,CHINO,B1C74AB01D77D8C0E053A040810A12E1,ABK_2216_5062,SEC_C,CHINO,A-BANK,ABK_2216_5062,SUB_746_5617,746,5617,GANESHA,34.057477,-117.77545,S -- SUB-TRANSMISSION,,CKT_2379_06340,FERNSTROM,12
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_408_5133,408,5133,MICHILLINDA,34.128577,-118.067682,D -- DISTRIBUTION,SUB_447_5179,CKT_2905_03340,CHAPMAN,4
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_1346_7150,1346,7150,COTTAGE GROVE,34.24375366,-117.1972341,D -- DISTRIBUTION,SUB_772_5640,CKT_3990_04150,COTTAGE GROVE,2.4
METRO WEST,47,HINSON,B1C74AB01D80D8C0E053A040810A12E1,ABK_351_5071,,HINSON,A-BANK,ABK_351_5071,SUB_1249_5290,1249,5290,HANJIN,33.774882,-118.229445,C -- CUSTOMER,,CKT_1927_21032,HANJIN 2,12
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1804_8087,1804,8087,HESPERIA,34.412744,-117.289797,D -- DISTRIBUTION,,CKT_3825_09648,KERN,12
METRO WEST,25,LA FRESA,B1C74AB01D67D8C0E053A040810A12E1,ABK_298_5021,SEC_A,LA FRESA,A-BANK,ABK_298_5021,SUB_9052_7803,9052,7803,SPACEX P.T.,33.92067676,-118.3297927,D -- DISTRIBUTION,SUB_511_5241,CKT_14907_16717,SPACEX,4
METRO WEST,48,LIGHTHIPE,B1C74AB01D82D8C0E053A040810A12E1,ABK_357_5073,SEC_DEF,LIGHTHIPE,A-BANK,ABK_357_5073,SUB_863_5744,863,5744,OLDFIELD,33.846176,-118.177093,D -- DISTRIBUTION,SUB_907_5785,CKT_3965_01530,BENTREE,4
METRO EAST,20,MESA,B1C74AB01D64D8C0E053A040810A12E1,ABK_284_5012,,MESA,A-BANK,ABK_284_5012,SUB_414_5141,414,5141,ROSEMEAD,34.0922,-118.082677,S -- SUB-TRANSMISSION,,CKT_1080_13150,OLNEY,16
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_436_5167,436,5167,MAYFLOWER,34.118401,-118.008038,D -- DISTRIBUTION,SUB_286_5013,CKT_853_00400,ALSTER,4
ORANGE,57,ELLIS,B1C83FDA0C2595B9E053A140810ACB23,ABK_377_5086,SEC_C,ELLIS,A-BANK,ABK_377_5086,SUB_915_5801,915,5801,VERA,33.765449,-117.928598,S -- SUB-TRANSMISSION,,CKT_1279_13428,PACKARD,12
METRO WEST,25,LA FRESA,B1C74AB01D68D8C0E053A040810A12E1,ABK_300_5021,SEC_B,LA FRESA,A-BANK,ABK_300_5021,SUB_492_5225,492,5225,PERRY,33.865929,-118.348503,D -- DISTRIBUTION,SUB_299_5021,CKT_682_17492,TALENT,4
NORTH COAST,37,MOORPARK,B1C83FDA0C1D95B9E053A140810ACB23,ABK_324_5056,SEC_A,MOORPARK,A-BANK,ABK_324_5056,SUB_1151_8509,1151,8509,PHARMACY,34.192877,-118.919474,T -- TRANSMISSION,,CKT_716_21062,TECH,16
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_436_5167,436,5167,MAYFLOWER,34.118401,-118.008038,D -- DISTRIBUTION,SUB_286_5013,CKT_1270_13390,OWL,4
ORANGE,52,BARRE,B1C83FDA0C2895B9E053A140810ACB23,ABK_366_5081,SEC_AB,BARRE,A-BANK,ABK_366_5081,SUB_363_5081,363,5081,BARRE,33.809354,-117.982415,T -- TRANSMISSION,,CKT_5376_06701,FOXGLOVE,12
METRO WEST,56,DEL AMO,B1C83FDA0C2195B9E053A140810ACB23,ABK_2035_5075,SEC_C,DEL AMO,A-BANK,ABK_2035_5075,SUB_949_5837,949,5837,CYPRESS,33.809588,-118.072284,S -- SUB-TRANSMISSION,,CKT_507_14610,RADFORD,12
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_818_5663,818,5663,MILLIKEN,34.044074,-117.568606,S -- SUB-TRANSMISSION,,CKT_3340_05311,DRAMBUIE,12
METRO EAST,22,WALNUT,B1C83FDA0B6095B9E053A140810ACB23,ABK_290_5014,,WALNUT,A-BANK,ABK_290_5014,SUB_454_5186,454,5186,CORTEZ,34.092491,-117.879562,S -- SUB-TRANSMISSION,,CKT_665_14827,REEDER,12
RURALS,65,KRAMER,B1C74AB01D4AD8C0E053A040810A12E1,ABK_1618_5042,,KRAMER,A-BANK,ABK_1618_5042,SUB_2054_7975,2054,7975,ZIGGY P.T.,34.98711204,-117.5399814,A -- DISTRICT POLE TOP,SUB_1617_5042,CKT_14634_19829,ZIGGY,12
NORTH COAST,33,SAUGUS,B1C74AB01D4ED8C0E053A040810A12E1,ABK_316_5051,,SAUGUS,A-BANK,ABK_316_5051,SUB_315_5051,315,5051,SAUGUS,34.421961,-118.575353,T -- TRANSMISSION,,CKT_3148_10922,MAGIC,16
NORTH COAST,35,SANTA CLARA,B1C74AB01D73D8C0E053A040810A12E1,ABK_318_5053,,SANTA CLARA,A-BANK,ABK_318_5053,SUB_684_5552,684,5552,LEVY,34.173791,-119.156863,S -- SUB-TRANSMISSION,,CKT_2958_06100,ETTING,16
METRO EAST,40,CHINO,B1C74AB01D76D8C0E053A040810A12E1,ABK_2215_5062,SEC_A,CHINO,A-BANK,ABK_2215_5062,SUB_771_5639,771,5639,FRANCIS,34.041992,-117.723095,S -- SUB-TRANSMISSION,,CKT_1968_01066,BANDERA,12
METRO EAST,21,RIO HONDO,B1C83FDA093795B9E053A140810ACB23,ABK_287_5013,,RIO HONDO,A-BANK,ABK_287_5013,SUB_392_5105,392,5105,ANITA,34.105623,-118.038498,S -- SUB-TRANSMISSION,,CKT_996_15480,ROWLAND,4
SAN JACINTO VALLEY,46,VALLEY,B1C83FDA0C2395B9E053A140810ACB23,ABK_350_5070,SEC_G,VALLEY,A-BANK,ABK_350_5070,SUB_1813_8005,1813,8005,STADLER,33.557901,-117.203281,S -- SUB-TRANSMISSION,,CKT_4296_07855,HALFBACK,12
METRO EAST,45,MIRA LOMA,B1C74AB01D7CD8C0E053A040810A12E1,ABK_343_5069,,MIRA LOMA,A-BANK,ABK_343_5069,SUB_344_5069,344,5069,MIRA LOMA,34.008084,-117.56444,T -- TRANSMISSION,,CKT_43733998_14761,REDCLOUD,12
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_681_5548,681,5548,OASIS,34.647013,-118.095025,D -- DISTRIBUTION,,CKT_2946_01532,BEONE,12
DESERT,41,VISTA,B1C74AB01D78D8C0E053A040810A12E1,ABK_334_5064,,VISTA 115,A-BANK,ABK_334_5064,SUB_772_5640,772,5640,BURNT MILL,34.234405,-117.201507,D -- DISTRIBUTION,SUB_1808_8094,CKT_781_15090,RIM,12
DESERT,43,DEVERS,B1C74AB01D7BD8C0E053A040810A12E1,ABK_340_5067,,DEVERS,A-BANK,ABK_340_5067,SUB_1477_7542,1477,7542,MESCALERO P.T.,34.048378,-116.579784,D -- DISTRIBUTION,SUB_1789_8029,CKT_3714_03489,CHOLLA,4.8
METRO EAST,22,WALNUT,B1C83FDA0B6095B9E053A140810ACB23,ABK_290_5014,,WALNUT,A-BANK,ABK_290_5014,SUB_289_5014,289,5014,WALNUT,34.0079,-117.949692,T -- TRANSMISSION,,CKT_2895_07565,GRAZIDE,12
NORTH COAST,35,SANTA CLARA,B1C74AB01D73D8C0E053A040810A12E1,ABK_318_5053,,SANTA CLARA,A-BANK,ABK_318_5053,SUB_709_5577,709,5577,SAN MIGUEL,34.256121,-119.24191,S -- SUB-TRANSMISSION,,CKT_3138_03524,CISCO,16
DESERT,1,ETIWANDA,B1C74AB01D45D8C0E053A040810A12E1,ABK_111_5096,SEC_A,ETIWANDA,A-BANK,ABK_111_5096,SUB_1882_8191,1882,8191,FALCON RIDGE,34.155654,-117.432459,S -- SUB-TRANSMISSION,,CKT_14971_06452,FIREBIRD,12
NORTH COAST,34,ANTELOPE,B1C74AB01D72D8C0E053A040810A12E1,ABK_317_5052,,ANTELOPE,A-BANK,ABK_317_5052,SUB_689_5556,689,5556,NEENACH,34.775145,-118.501556,D -- DISTRIBUTION,,CKT_788_17630,TEJON,12
RURALS,66,VICTOR,B1C74AB01D4BD8C0E053A040810A12E1,ABK_1622_8049,,VICTOR,A-BANK,ABK_1622_8049,SUB_1621_8049,1621,8049,VICTOR,34.506044,-117.387819,D -- DISTRIBUTION,,CKT_1190_13355,OUTPOST,12
METRO WEST,49,LAGUNA BELL,B1C74AB01D83D8C0E053A040810A12E1,ABK_360_5074,SEC_A,LAGUNA BELL,A-BANK,ABK_360_5074,SUB_358_5074,358,5074,LAGUNA BELL,33.975944,-118.147866,T -- TRANSMISSION,,CKT_484_00160,AGRA,16
